CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
17042,2,5,1036.58,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
17043,32,4,1735.18,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17044,25,1,913.68,4,2,4,10,424,Yeni Müşteriler,0,Altın Müşteri
17045,113,3,314.49,2,4,2,8,242,Pasif Müşteriler,0,Altın Müşteri
17046,157,1,642.02,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
17047,85,3,1100.9,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17048,117,3,900.4,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17049,2,9,5433.08,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17050,96,6,3153.24,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
17051,194,1,230.69,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17052,28,1,349.9,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
17053,130,1,498.48,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
17054,28,5,1331.38,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17058,81,3,1179.89,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17059,29,5,3050.82,4,4,5,13,445,Şampiyonlar,1,Platin Müşteri
17060,266,1,208.8,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17061,73,11,5231.28,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
17062,313,4,533.33,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
17063,21,7,1461.14,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17064,58,3,852.5,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17068,12,21,4552.14,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17069,28,9,2707.75,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17070,114,1,304.24,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17071,28,9,2429.03,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17073,17,4,1427.99,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17075,17,4,829.17,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17076,36,3,831.08,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17078,36,2,378.2,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
17079,78,1,118.8,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17080,22,2,287.62,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17081,25,2,288.91,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17082,33,2,1783.85,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
17083,109,3,1405.78,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17084,35,2,2712.71,3,3,5,11,335,Sadık Müşteriler,0,Altın Müşteri
17085,123,5,1562.4,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
17086,7,6,2015.28,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17088,28,4,1981.01,4,4,5,13,445,Şampiyonlar,1,Platin Müşteri
17090,4,7,1968.75,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17091,2,9,3822.81,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17092,50,4,1742.53,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
17094,322,1,302.0,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17095,22,3,1324.16,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
17096,15,4,1022.13,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
17097,2,8,925.95,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17100,18,2,971.74,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
17101,10,4,1621.73,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
17102,261,1,25.5,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17105,159,2,665.78,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
17107,33,6,10571.41,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
17109,29,6,837.22,4,5,3,12,453,Sadık Müşteriler,1,Platin Müşteri
17110,165,1,163.3,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
17111,47,1,231.61,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17114,5,8,791.71,5,5,3,13,553,Sadık Müşteriler,1,Platin Müşteri
17115,8,3,837.5,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
17117,288,1,116.2,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17118,317,1,157.02,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17119,3,2,606.91,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
17120,233,1,307.46,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17122,119,1,138.32,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17123,161,1,345.3,2,2,2,6,222,Pasif Müşteriler,2,Gümüş Müşteri
17124,185,1,294.24,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17125,50,1,211.75,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17126,152,5,960.6,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
17128,334,1,157.09,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17131,5,5,2290.77,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
17133,15,7,3680.24,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17134,106,2,413.2,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17135,16,7,999.73,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17138,275,1,380.5,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17139,15,12,10380.07,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17140,247,1,411.48,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17142,239,1,399.0,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17144,1,2,953.82,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
17146,105,3,609.78,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17147,22,4,1714.59,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17148,51,1,124.88,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17152,194,3,1689.5,1,4,4,9,144,Risk Altındakiler,2,Gümüş Müşteri
17153,24,1,213.78,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17154,75,1,329.34,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17155,17,2,251.7,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17157,7,2,319.0,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17158,32,3,1266.97,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
17159,21,3,1538.88,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
17160,31,6,3518.03,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17162,28,10,1715.46,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17163,21,2,293.1,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17164,32,7,2466.4,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17165,284,1,158.68,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17166,38,2,206.34,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
17169,57,2,835.78,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17171,289,1,224.91,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17172,78,1,317.76,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17173,5,8,3766.6,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17174,217,1,59.9,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17175,44,4,1398.74,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
17176,201,1,306.13,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17179,178,3,711.79,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17180,56,4,783.97,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17181,57,2,226.72,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
17183,7,6,3337.56,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17186,46,2,144.0,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
17187,226,1,203.95,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17188,11,7,2474.23,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17189,106,2,377.5,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17190,58,2,264.74,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
17191,28,7,2038.28,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17193,35,7,1626.82,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
17194,273,2,237.62,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17197,29,1,1013.01,4,2,4,10,424,Yeni Müşteriler,0,Altın Müşteri
17198,23,3,669.12,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17201,53,1,289.78,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
17203,35,6,3520.52,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
17204,175,4,1552.86,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
17205,53,1,338.0,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
17206,53,1,204.24,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17211,26,8,2274.14,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17212,253,1,226.85,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17213,40,7,2756.28,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
17214,60,6,976.67,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
17217,234,1,113.5,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17218,4,10,1921.53,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17219,31,1,112.53,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17220,24,14,3141.06,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17221,7,2,334.48,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17222,65,1,328.65,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
17223,310,2,383.37,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17226,308,1,393.49,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17227,18,6,865.07,4,5,3,12,453,Sadık Müşteriler,1,Platin Müşteri
17228,15,8,1897.77,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17229,96,2,318.76,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17230,264,8,3636.46,1,5,5,11,155,Risk Altındakiler,1,Platin Müşteri
17231,12,10,3067.62,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17232,2,2,417.77,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17233,35,1,190.88,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17234,182,1,149.89,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17235,25,2,550.06,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17236,12,6,903.78,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17237,11,2,314.69,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17238,2,17,3547.03,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17239,312,1,382.5,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17242,108,2,1135.04,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
17243,1,26,8434.0,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17244,53,1,954.9,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
17245,204,1,171.45,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17247,15,1,271.99,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
17248,120,1,312.05,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17250,3,2,376.37,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17251,362,1,269.83,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17252,116,2,348.91,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17253,18,1,177.31,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17254,4,2,271.19,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
17255,40,2,264.05,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
17256,107,2,222.15,2,3,1,6,231,Pasif Müşteriler,0,Altın Müşteri
17259,148,2,557.98,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
17262,52,5,1253.36,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
17263,208,1,63.44,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17265,138,2,538.8,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
17266,2,3,262.59,5,4,2,11,542,Potansiyel Sadıklar,0,Altın Müşteri
17267,127,2,317.2,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17268,107,4,459.8,2,4,2,8,242,Pasif Müşteriler,0,Altın Müşteri
17272,42,4,2148.63,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
17274,35,1,103.32,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17277,227,2,1065.35,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
17278,241,1,221.09,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17279,57,1,171.98,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17282,130,3,1324.98,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17284,60,6,1638.13,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
17286,21,1,151.37,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17287,26,7,1037.36,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17288,9,7,1386.39,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17289,31,3,893.36,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17290,3,2,509.02,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
17291,308,1,550.8,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
17293,8,9,1785.21,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17295,28,3,547.0,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17297,17,1,128.18,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17298,101,2,498.42,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
17299,11,4,656.61,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
17301,21,1,163.24,4,2,1,7,421,Yeni Müşteriler,0,Altın Müşteri
17302,14,5,1135.63,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17303,361,1,248.09,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17306,10,19,6652.99,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17309,95,1,79.0,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17311,78,2,1321.4,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
17312,138,3,644.3,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17313,31,1,2328.84,4,2,5,11,425,Yeni Müşteriler,0,Altın Müşteri
17314,24,8,2507.04,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17315,1,38,6131.3,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17317,46,3,2068.8,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
17320,100,3,1200.62,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
17321,8,2,639.26,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
17323,15,7,901.09,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17324,17,4,976.48,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
17325,280,1,96.8,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17329,14,2,523.11,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17330,22,2,363.9,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17331,123,1,175.2,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17333,85,1,494.25,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
17334,302,2,307.02,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17337,151,4,1947.48,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
17338,17,8,6273.78,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17339,94,2,243.36,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
17340,29,11,12315.51,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17341,156,3,657.24,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17343,355,1,191.69,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17344,46,1,157.62,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17345,15,4,479.71,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17346,3,15,2598.06,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17347,86,1,127.2,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17348,14,5,1138.69,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17349,179,1,98.25,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
17350,8,4,1268.32,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
17351,36,3,587.15,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17353,129,2,1392.0,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
17354,50,1,1294.06,3,2,4,9,324,Potansiyel Sadıklar,0,Altın Müşteri
17356,311,1,178.22,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17357,24,2,372.36,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17358,303,2,351.96,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17359,11,1,84.3,5,2,1,8,521,Yeni Müşteriler,0,Altın Müşteri
17360,17,3,529.99,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17361,49,3,469.45,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17362,239,2,291.28,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17364,0,11,4433.09,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17365,12,8,4542.31,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17367,238,1,167.55,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17368,23,8,1581.87,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
17370,72,4,446.18,2,4,2,8,242,Pasif Müşteriler,0,Altın Müşteri
17371,17,3,418.4,4,4,2,10,442,Potansiyel Sadıklar,0,Altın Müşteri
17372,40,8,1324.53,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
17373,40,4,646.92,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17374,218,2,495.77,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
17375,199,3,400.1,1,4,2,7,142,Pasif Müşteriler,2,Gümüş Müşteri
17376,70,2,203.2,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
17377,23,20,4019.72,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17379,11,1,339.34,5,2,2,9,522,Yeni Müşteriler,0,Altın Müşteri
17381,8,29,11422.53,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17382,65,1,65.4,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17383,4,1,193.39,5,2,1,8,521,Yeni Müşteriler,0,Altın Müşteri
17384,19,2,336.4,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17385,14,1,250.29,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
17386,7,6,1954.26,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17387,19,2,730.31,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17388,77,4,562.78,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17389,0,34,29546.98,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17391,163,2,356.16,2,3,2,7,232,Pasif Müşteriler,2,Gümüş Müşteri
17392,306,2,376.44,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
17394,219,1,134.75,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17396,39,8,7044.6,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
17397,22,2,679.46,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17398,114,3,653.38,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17400,126,5,2066.07,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
17402,4,13,2613.85,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17403,36,1,263.92,3,2,2,7,322,Potansiyel Sadıklar,0,Altın Müşteri
17404,4,15,21470.86,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17405,1,3,1029.46,5,4,4,13,544,Şampiyonlar,0,Altın Müşteri
17406,333,3,1649.37,1,4,4,9,144,Risk Altındakiler,2,Gümüş Müşteri
17408,163,1,32.65,2,2,1,5,221,Pasif Müşteriler,2,Gümüş Müşteri
17409,184,2,771.85,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
17410,16,5,1210.82,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17411,12,3,778.94,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
17412,2,7,1258.06,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17414,43,2,166.0,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
17415,79,1,332.89,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17416,29,7,6893.42,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17418,42,2,463.46,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17419,11,12,4156.57,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17420,50,3,591.98,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
17422,16,6,1970.01,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
17423,46,2,698.41,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17425,19,2,759.17,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17426,8,6,4871.96,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17427,71,1,100.8,3,2,1,6,321,Pasif Müşteriler,0,Altın Müşteri
17428,0,28,16866.49,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17429,128,3,524.92,2,4,3,9,243,Risk Altındakiler,0,Altın Müşteri
17430,32,2,265.76,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17431,313,1,400.1,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17432,18,2,365.76,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
17433,88,1,299.86,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17434,2,7,2373.82,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17436,1,2,216.3,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
17438,253,1,388.45,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17440,156,3,186.42,2,4,1,7,241,Pasif Müşteriler,2,Gümüş Müşteri
17442,36,6,2246.66,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
17443,219,1,127.2,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17444,147,3,2368.82,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
17446,176,2,120.9,2,3,1,6,231,Pasif Müşteriler,2,Gümüş Müşteri
17447,40,2,541.53,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17449,2,7,2514.61,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17450,8,46,78822.28,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17451,1,7,1721.4,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
17453,17,2,486.72,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
17454,192,4,517.53,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
17455,203,1,131.7,1,2,1,4,121,Kayıp Müşteriler,2,Gümüş Müşteri
17456,365,1,249.86,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17457,126,5,1676.5,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
17458,15,1,311.5,4,2,2,8,422,Yeni Müşteriler,0,Altın Müşteri
17459,43,2,649.4,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17460,94,6,622.43,2,5,3,10,253,Risk Altındakiler,1,Platin Müşteri
17461,22,3,735.82,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
17462,60,2,675.69,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
17463,16,5,1854.03,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17464,158,1,283.0,2,2,2,6,222,Pasif Müşteriler,2,Gümüş Müşteri
17466,10,2,753.33,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
17468,10,2,137.0,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
17469,16,5,1870.97,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
17470,44,5,1125.07,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
17472,191,3,678.59,1,4,3,8,143,Risk Altındakiler,2,Gümüş Müşteri
17475,79,1,194.37,2,2,1,5,221,Pasif Müşteriler,0,Altın Müşteri
17480,77,1,511.82,2,2,3,7,223,Pasif Müşteriler,0,Altın Müşteri
17481,3,4,1255.59,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
17483,65,3,414.04,3,4,2,9,342,Potansiyel Sadıklar,0,Altın Müşteri
17486,261,1,396.87,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17489,58,2,376.64,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
17490,0,7,2092.32,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17491,1,10,3500.19,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
17492,248,1,374.57,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17495,7,2,497.56,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
17496,358,1,266.1,1,2,2,5,122,Kayıp Müşteriler,2,Gümüş Müşteri
17498,75,1,272.22,2,2,2,6,222,Pasif Müşteriler,0,Altın Müşteri
17499,289,1,622.88,1,2,3,6,123,Pasif Müşteriler,2,Gümüş Müşteri
