CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
16813,8,10,1592.03,5,5,4,14,554,Şampiyonlar
16814,14,21,6416.7,4,5,5,14,455,Şampiyonlar
16816,103,4,417.06,2,4,2,8,242,Pasif Müşteriler
16817,2,9,1554.75,5,5,4,14,554,Şampiyonlar
16818,10,11,3317.57,5,5,5,15,555,Şampiyonlar
16820,95,1,494.61,2,2,3,7,223,Pasif Müşteriler
16823,227,1,323.58,1,2,2,5,122,Kayıp Müşteriler
16824,15,2,460.64,4,3,2,9,432,Potansiyel Sadıklar
16825,38,2,746.38,3,3,3,9,333,Sadık Müşteriler
16826,51,1,341.7,3,2,2,7,322,Potansiyel Sadıklar
16828,93,2,128.45,2,3,1,6,231,Pasif Müşteriler
16829,156,1,197.22,2,2,1,5,221,Pasif Müşteriler
16830,38,1,325.91,3,2,2,7,322,Potansiyel Sadıklar
16832,184,3,197.15,1,4,1,6,141,Pasif Müşteriler
16833,1,4,1106.53,5,4,4,13,544,Şampiyonlar
16834,227,1,413.46,1,2,2,5,122,Kayıp Müşteriler
16835,128,2,180.85,2,3,1,6,231,Pasif Müşteriler
16836,39,2,251.87,3,3,2,8,332,Potansiyel Sadıklar
16837,31,11,3168.98,4,5,5,14,455,Şampiyonlar
16838,197,2,417.8,1,3,2,6,132,Pasif Müşteriler
16839,8,34,16418.19,5,5,5,15,555,Şampiyonlar
16841,36,6,1869.82,3,5,4,12,354,Sadık Müşteriler
16842,100,3,1264.19,2,4,4,10,244,Risk Altındakiler
16843,42,16,10131.85,3,5,5,13,355,Sadık Müşteriler
16846,50,1,214.32,3,2,1,6,321,Pasif Müşteriler
16847,43,1,193.44,3,2,1,6,321,Pasif Müşteriler
16848,52,1,281.42,3,2,2,7,322,Potansiyel Sadıklar
16849,186,1,124.57,1,2,1,4,121,Kayıp Müşteriler
16850,333,1,332.41,1,2,2,5,122,Kayıp Müşteriler
16851,4,3,342.45,5,4,2,11,542,Potansiyel Sadıklar
16852,10,2,119.91,5,3,1,9,531,Umut Vaad Edenler
16855,23,2,328.4,4,3,2,9,432,Potansiyel Sadıklar
16856,14,1,35.4,4,2,1,7,421,Yeni Müşteriler
16858,368,1,345.69,1,2,2,5,122,Kayıp Müşteriler
16859,144,2,712.76,2,3,3,8,233,Risk Altındakiler
16861,59,2,173.76,3,3,1,7,331,Pasif Müşteriler
16863,31,2,502.8,4,3,3,10,433,Sadık Müşteriler
16866,140,3,207.74,2,4,1,7,241,Pasif Müşteriler
16869,22,4,808.82,4,4,3,11,443,Sadık Müşteriler
16871,22,6,2804.34,4,5,5,14,455,Şampiyonlar
16872,77,3,545.38,2,4,3,9,243,Risk Altındakiler
16873,4,6,6787.92,5,5,5,15,555,Şampiyonlar
16875,67,5,2091.53,3,4,5,12,345,Sadık Müşteriler
16877,12,6,842.12,5,5,3,13,553,Sadık Müşteriler
16878,84,1,13.3,2,2,1,5,221,Pasif Müşteriler
16880,30,7,1450.58,4,5,4,13,454,Şampiyonlar
16881,66,1,86.4,3,2,1,6,321,Pasif Müşteriler
16882,66,3,705.12,3,4,3,10,343,Sadık Müşteriler
16883,187,2,267.48,1,3,2,6,132,Pasif Müşteriler
16884,37,2,429.84,3,3,2,8,332,Potansiyel Sadıklar
16885,15,3,407.98,4,4,2,10,442,Potansiyel Sadıklar
16887,35,1,166.83,3,2,1,6,321,Pasif Müşteriler
16889,194,3,1575.82,1,4,4,9,144,Risk Altındakiler
16891,1,5,721.84,5,4,3,12,543,Sadık Müşteriler
16892,1,5,496.09,5,4,3,12,543,Sadık Müşteriler
16893,366,1,144.24,1,2,1,4,121,Kayıp Müşteriler
16895,64,1,183.53,3,2,1,6,321,Pasif Müşteriler
16897,299,2,289.78,1,3,2,6,132,Pasif Müşteriler
16898,26,3,501.03,4,4,3,11,443,Sadık Müşteriler
16899,7,6,1271.06,5,5,4,14,554,Şampiyonlar
16900,16,3,887.11,4,4,3,11,443,Sadık Müşteriler
16902,116,1,1679.38,2,2,4,8,224,Pasif Müşteriler
16903,29,1,330.65,4,2,2,8,422,Yeni Müşteriler
16904,4,16,3596.81,5,5,5,15,555,Şampiyonlar
16905,5,7,2809.87,5,5,5,15,555,Şampiyonlar
16906,81,4,531.54,2,4,3,9,243,Risk Altındakiler
16907,29,5,925.06,4,4,4,12,444,Şampiyonlar
16909,72,1,344.58,2,2,2,6,222,Pasif Müşteriler
16910,4,8,1506.96,5,5,4,14,554,Şampiyonlar
16912,28,11,2555.58,4,5,5,14,455,Şampiyonlar
16913,290,1,113.44,1,2,1,4,121,Kayıp Müşteriler
16914,36,1,167.14,3,2,1,6,321,Pasif Müşteriler
16915,9,6,516.68,5,5,3,13,553,Sadık Müşteriler
16916,23,2,547.66,4,3,3,10,433,Sadık Müşteriler
16917,276,1,391.52,1,2,2,5,122,Kayıp Müşteriler
16918,49,6,1044.62,3,5,4,12,354,Sadık Müşteriler
16919,156,11,2592.25,2,5,5,12,255,Risk Altındakiler
16921,61,1,143.18,3,2,1,6,321,Pasif Müşteriler
16923,12,19,6854.76,5,5,5,15,555,Şampiyonlar
16924,21,3,825.33,4,4,3,11,443,Sadık Müşteriler
16926,371,1,230.25,1,2,1,4,121,Kayıp Müşteriler
16927,115,3,240.65,2,4,2,8,242,Pasif Müşteriler
16928,80,17,2666.55,2,5,5,12,255,Risk Altındakiler
16929,3,7,1295.39,5,5,4,14,554,Şampiyonlar
16930,26,3,378.89,4,4,2,10,442,Potansiyel Sadıklar
16931,5,21,4527.13,5,5,5,15,555,Şampiyonlar
16932,53,1,130.93,3,2,1,6,321,Pasif Müşteriler
16933,1,2,553.33,5,3,3,11,533,Sadık Müşteriler
16934,54,2,895.53,3,3,4,10,334,Sadık Müşteriler
16936,25,1,261.9,4,2,2,8,422,Yeni Müşteriler
16938,8,4,1920.53,5,4,4,13,544,Şampiyonlar
16940,52,3,3036.94,3,4,5,12,345,Sadık Müşteriler
16942,12,9,1888.8,5,5,4,14,554,Şampiyonlar
16943,211,3,815.73,1,4,3,8,143,Risk Altındakiler
16945,21,19,4345.5,4,5,5,14,455,Şampiyonlar
16947,235,1,406.48,1,2,2,5,122,Kayıp Müşteriler
16948,138,3,378.62,2,4,2,8,242,Pasif Müşteriler
16949,3,6,836.02,5,5,3,13,553,Sadık Müşteriler
16950,56,3,1174.36,3,4,4,11,344,Sadık Müşteriler
16951,134,3,1274.75,2,4,4,10,244,Risk Altındakiler
16952,109,2,167.61,2,3,1,6,231,Pasif Müşteriler
16953,30,1,20.8,4,2,1,7,421,Yeni Müşteriler
16954,0,9,2085.08,5,5,5,15,555,Şampiyonlar
16955,184,4,512.67,1,4,3,8,143,Risk Altındakiler
16956,17,1,308.74,4,2,2,8,422,Yeni Müşteriler
16957,239,2,416.64,1,3,2,6,132,Pasif Müşteriler
16959,87,1,117.35,2,2,1,5,221,Pasif Müşteriler
16960,38,3,507.05,3,4,3,10,343,Sadık Müşteriler
16961,116,1,234.17,2,2,2,6,222,Pasif Müşteriler
16963,187,1,110.55,1,2,1,4,121,Kayıp Müşteriler
16965,226,1,201.19,1,2,1,4,121,Kayıp Müşteriler
16966,8,7,2074.33,5,5,5,15,555,Şampiyonlar
16967,189,1,319.02,1,2,2,5,122,Kayıp Müşteriler
16968,4,2,439.43,5,3,2,10,532,Potansiyel Sadıklar
16969,39,3,642.68,3,4,3,10,343,Sadık Müşteriler
16971,38,1,235.41,3,2,2,7,322,Potansiyel Sadıklar
16976,267,1,251.52,1,2,2,5,122,Kayıp Müşteriler
16978,77,1,344.33,2,2,2,6,222,Pasif Müşteriler
16979,3,6,1844.53,5,5,4,14,554,Şampiyonlar
16980,255,2,893.21,1,3,3,7,133,Risk Altındakiler
16982,60,1,384.06,3,2,2,7,322,Potansiyel Sadıklar
16983,12,7,1897.21,5,5,4,14,554,Şampiyonlar
16984,88,2,4284.09,2,3,5,10,235,Risk Altındakiler
16985,17,10,5464.12,4,5,5,14,455,Şampiyonlar
16986,29,2,298.0,4,3,2,9,432,Potansiyel Sadıklar
16987,3,7,1555.85,5,5,4,14,554,Şampiyonlar
16988,5,1,126.12,5,2,1,8,521,Yeni Müşteriler
16989,7,6,881.25,5,5,3,13,553,Sadık Müşteriler
16990,218,1,179.0,1,2,1,4,121,Kayıp Müşteriler
16992,10,5,1610.31,5,4,4,13,544,Şampiyonlar
16996,30,6,1456.96,4,5,4,13,454,Şampiyonlar
16997,288,3,702.0,1,4,3,8,143,Risk Altındakiler
16998,149,4,295.0,2,4,2,8,242,Pasif Müşteriler
16999,23,2,484.82,4,3,3,10,433,Sadık Müşteriler
17001,0,11,3972.57,5,5,5,15,555,Şampiyonlar
17002,85,3,1493.73,2,4,4,10,244,Risk Altındakiler
17004,46,2,1222.74,3,3,4,10,334,Sadık Müşteriler
17006,4,4,781.73,5,4,3,12,543,Sadık Müşteriler
17007,50,6,887.93,3,5,3,11,353,Sadık Müşteriler
17010,18,1,195.36,4,2,1,7,421,Yeni Müşteriler
17011,30,1,270.9,4,2,2,8,422,Yeni Müşteriler
17014,8,3,578.48,5,4,3,12,543,Sadık Müşteriler
17015,28,3,1834.86,4,4,4,12,444,Şampiyonlar
17017,2,20,8647.7,5,5,5,15,555,Şampiyonlar
17018,40,2,920.1,3,3,4,10,334,Sadık Müşteriler
17019,11,4,1208.02,5,4,4,13,544,Şampiyonlar
17022,31,1,71.0,4,2,1,7,421,Yeni Müşteriler
17024,45,3,95.85,3,4,1,8,341,Pasif Müşteriler
17025,60,3,357.77,3,4,2,9,342,Potansiyel Sadıklar
17026,185,2,154.83,1,3,1,5,131,Pasif Müşteriler
17027,78,6,839.66,2,5,3,10,253,Risk Altındakiler
17029,110,2,429.6,2,3,2,7,232,Pasif Müşteriler
17030,63,1,146.87,3,2,1,6,321,Pasif Müşteriler
17031,11,2,380.35,5,3,2,10,532,Potansiyel Sadıklar
17033,86,3,902.94,2,4,4,10,244,Risk Altındakiler
17034,16,3,745.47,4,4,3,11,443,Sadık Müşteriler
17035,245,2,433.53,1,3,2,6,132,Pasif Müşteriler
17037,87,1,1267.32,2,2,4,8,224,Pasif Müşteriler
17038,30,1,112.4,4,2,1,7,421,Yeni Müşteriler
17040,137,1,449.73,2,2,2,6,222,Pasif Müşteriler
17041,26,3,1071.49,4,4,4,12,444,Şampiyonlar
17042,2,5,1036.58,5,4,4,13,544,Şampiyonlar
17043,32,4,1735.18,4,4,4,12,444,Şampiyonlar
17044,25,1,913.68,4,2,4,10,424,Yeni Müşteriler
17045,113,3,314.44,2,4,2,8,242,Pasif Müşteriler
17046,157,1,642.02,2,2,3,7,223,Pasif Müşteriler
17047,85,3,1100.9,2,4,4,10,244,Risk Altındakiler
17048,117,3,900.35,2,4,4,10,244,Risk Altındakiler
17049,2,9,5432.93,5,5,5,15,555,Şampiyonlar
17050,96,6,3153.24,2,5,5,12,255,Risk Altındakiler
17051,194,1,230.69,1,2,1,4,121,Kayıp Müşteriler
17052,28,1,349.9,4,2,2,8,422,Yeni Müşteriler
17053,130,1,498.48,2,2,3,7,223,Pasif Müşteriler
17054,28,5,1331.33,4,4,4,12,444,Şampiyonlar
17058,81,3,1179.89,2,4,4,10,244,Risk Altındakiler
17059,29,5,3050.82,4,4,5,13,445,Şampiyonlar
17060,266,1,208.8,1,2,1,4,121,Kayıp Müşteriler
17061,73,11,5231.23,2,5,5,12,255,Risk Altındakiler
17062,313,4,533.33,1,4,3,8,143,Risk Altındakiler
17063,21,7,1461.14,4,5,4,13,454,Şampiyonlar
17064,58,3,852.5,3,4,3,10,343,Sadık Müşteriler
17068,12,21,4552.14,5,5,5,15,555,Şampiyonlar
17069,28,9,2707.7,4,5,5,14,455,Şampiyonlar
17070,114,1,304.24,2,2,2,6,222,Pasif Müşteriler
17071,28,9,2429.03,4,5,5,14,455,Şampiyonlar
17073,17,4,1427.99,4,4,4,12,444,Şampiyonlar
17075,17,4,829.12,4,4,3,11,443,Sadık Müşteriler
17076,36,3,831.03,3,4,3,10,343,Sadık Müşteriler
17078,36,2,378.2,3,3,2,8,332,Potansiyel Sadıklar
17079,78,1,118.8,2,2,1,5,221,Pasif Müşteriler
17080,22,2,287.62,4,3,2,9,432,Potansiyel Sadıklar
17081,25,2,288.91,4,3,2,9,432,Potansiyel Sadıklar
17082,33,2,1783.75,3,3,4,10,334,Sadık Müşteriler
17083,109,3,1405.78,2,4,4,10,244,Risk Altındakiler
17084,35,2,2712.71,3,3,5,11,335,Sadık Müşteriler
17085,123,5,1562.4,2,4,4,10,244,Risk Altındakiler
17086,7,6,2015.23,5,5,5,15,555,Şampiyonlar
17088,28,4,1980.96,4,4,5,13,445,Şampiyonlar
17090,4,7,1968.75,5,5,5,15,555,Şampiyonlar
17091,2,9,3822.76,5,5,5,15,555,Şampiyonlar
17092,50,4,1742.43,3,4,4,11,344,Sadık Müşteriler
17094,322,1,302.0,1,2,2,5,122,Kayıp Müşteriler
17095,22,3,1324.16,4,4,4,12,444,Şampiyonlar
17096,15,4,1022.13,4,4,4,12,444,Şampiyonlar
17097,2,8,925.9,5,5,4,14,554,Şampiyonlar
17100,18,2,971.74,4,3,4,11,434,Sadık Müşteriler
17101,10,4,1621.73,5,4,4,13,544,Şampiyonlar
17102,261,1,25.5,1,2,1,4,121,Kayıp Müşteriler
17105,159,2,665.78,2,3,3,8,233,Risk Altındakiler
17107,33,6,10571.31,3,5,5,13,355,Sadık Müşteriler
17109,29,6,837.22,4,5,3,12,453,Sadık Müşteriler
17110,165,1,163.3,2,2,1,5,221,Pasif Müşteriler
17111,47,1,231.61,3,2,1,6,321,Pasif Müşteriler
17114,5,8,791.66,5,5,3,13,553,Sadık Müşteriler
17115,8,3,837.5,5,4,3,12,543,Sadık Müşteriler
17117,288,1,116.2,1,2,1,4,121,Kayıp Müşteriler
17118,317,1,157.02,1,2,1,4,121,Kayıp Müşteriler
17119,3,2,606.86,5,3,3,11,533,Sadık Müşteriler
17120,233,1,307.46,1,2,2,5,122,Kayıp Müşteriler
17122,119,1,138.32,2,2,1,5,221,Pasif Müşteriler
17123,161,1,345.3,2,2,2,6,222,Pasif Müşteriler
17124,185,1,294.24,1,2,2,5,122,Kayıp Müşteriler
17125,50,1,211.75,3,2,1,6,321,Pasif Müşteriler
17126,152,5,960.6,2,4,4,10,244,Risk Altındakiler
17128,334,1,157.09,1,2,1,4,121,Kayıp Müşteriler
17131,5,5,2290.72,5,4,5,14,545,Şampiyonlar
17133,15,7,3680.24,4,5,5,14,455,Şampiyonlar
17134,106,2,413.2,2,3,2,7,232,Pasif Müşteriler
17135,16,7,999.63,4,5,4,13,454,Şampiyonlar
17138,275,1,380.5,1,2,2,5,122,Kayıp Müşteriler
17139,15,12,10379.67,4,5,5,14,455,Şampiyonlar
17140,247,1,411.48,1,2,2,5,122,Kayıp Müşteriler
17142,239,1,398.95,1,2,2,5,122,Kayıp Müşteriler
17144,1,2,953.77,5,3,4,12,534,Sadık Müşteriler
17146,105,3,609.68,2,4,3,9,243,Risk Altındakiler
17147,22,4,1714.59,4,4,4,12,444,Şampiyonlar
17148,51,1,124.88,3,2,1,6,321,Pasif Müşteriler
17152,194,3,1689.5,1,4,4,9,144,Risk Altındakiler
17153,24,1,213.78,4,2,1,7,421,Yeni Müşteriler
17154,75,1,329.34,2,2,2,6,222,Pasif Müşteriler
17155,17,2,251.7,4,3,2,9,432,Potansiyel Sadıklar
17157,7,2,319.0,5,3,2,10,532,Potansiyel Sadıklar
17158,32,3,1266.97,4,4,4,12,444,Şampiyonlar
17159,21,3,1538.88,4,4,4,12,444,Şampiyonlar
17160,31,6,3517.93,4,5,5,14,455,Şampiyonlar
17162,28,10,1715.46,4,5,4,13,454,Şampiyonlar
17163,21,2,293.1,4,3,2,9,432,Potansiyel Sadıklar
17164,32,7,2466.35,4,5,5,14,455,Şampiyonlar
17165,284,1,158.68,1,2,1,4,121,Kayıp Müşteriler
17166,38,2,206.34,3,3,1,7,331,Pasif Müşteriler
17169,57,2,835.78,3,3,3,9,333,Sadık Müşteriler
17171,289,1,224.91,1,2,1,4,121,Kayıp Müşteriler
17172,78,1,317.76,2,2,2,6,222,Pasif Müşteriler
17173,5,8,3766.6,5,5,5,15,555,Şampiyonlar
17174,217,1,59.9,1,2,1,4,121,Kayıp Müşteriler
17175,44,4,1398.69,3,4,4,11,344,Sadık Müşteriler
17176,201,1,306.13,1,2,2,5,122,Kayıp Müşteriler
17179,178,3,711.79,2,4,3,9,243,Risk Altındakiler
17180,56,4,783.97,3,4,3,10,343,Sadık Müşteriler
17181,57,2,226.72,3,3,1,7,331,Pasif Müşteriler
17183,7,6,3337.31,5,5,5,15,555,Şampiyonlar
17186,46,2,144.0,3,3,1,7,331,Pasif Müşteriler
17187,226,1,203.95,1,2,1,4,121,Kayıp Müşteriler
17188,11,7,2474.23,5,5,5,15,555,Şampiyonlar
17189,106,2,377.5,2,3,2,7,232,Pasif Müşteriler
17190,58,2,264.69,3,3,2,8,332,Potansiyel Sadıklar
17191,28,7,2038.18,4,5,5,14,455,Şampiyonlar
17193,35,7,1626.82,3,5,4,12,354,Sadık Müşteriler
17194,273,2,237.62,1,3,2,6,132,Pasif Müşteriler
17197,29,1,1013.01,4,2,4,10,424,Yeni Müşteriler
17198,23,3,669.12,4,4,3,11,443,Sadık Müşteriler
17201,53,1,289.78,3,2,2,7,322,Potansiyel Sadıklar
17203,35,6,3520.52,3,5,5,13,355,Sadık Müşteriler
17204,175,4,1552.56,2,4,4,10,244,Risk Altındakiler
17205,53,1,338.0,3,2,2,7,322,Potansiyel Sadıklar
17206,53,1,204.24,3,2,1,6,321,Pasif Müşteriler
17211,26,8,2274.09,4,5,5,14,455,Şampiyonlar
17212,253,1,226.85,1,2,1,4,121,Kayıp Müşteriler
17213,40,7,2756.23,3,5,5,13,355,Sadık Müşteriler
17214,60,6,976.62,3,5,4,12,354,Sadık Müşteriler
17217,234,1,113.5,1,2,1,4,121,Kayıp Müşteriler
17218,4,10,1921.53,5,5,4,14,554,Şampiyonlar
17219,31,1,112.53,4,2,1,7,421,Yeni Müşteriler
17220,24,14,3140.96,4,5,5,14,455,Şampiyonlar
17221,7,2,334.48,5,3,2,10,532,Potansiyel Sadıklar
17222,65,1,328.65,3,2,2,7,322,Potansiyel Sadıklar
17223,310,2,383.32,1,3,2,6,132,Pasif Müşteriler
17226,308,1,393.49,1,2,2,5,122,Kayıp Müşteriler
17227,18,6,865.07,4,5,3,12,453,Sadık Müşteriler
17228,15,8,1897.77,4,5,4,13,454,Şampiyonlar
17229,96,2,318.76,2,3,2,7,232,Pasif Müşteriler
17230,264,8,3636.41,1,5,5,11,155,Risk Altındakiler
17231,12,10,3067.62,5,5,5,15,555,Şampiyonlar
17232,2,2,417.77,5,3,2,10,532,Potansiyel Sadıklar
17233,35,1,190.88,3,2,1,6,321,Pasif Müşteriler
17234,182,1,149.89,1,2,1,4,121,Kayıp Müşteriler
17235,25,2,550.06,4,3,3,10,433,Sadık Müşteriler
17236,12,6,903.73,5,5,4,14,554,Şampiyonlar
17237,11,2,314.69,5,3,2,10,532,Potansiyel Sadıklar
17238,2,17,3546.73,5,5,5,15,555,Şampiyonlar
17239,312,1,382.5,1,2,2,5,122,Kayıp Müşteriler
17242,108,2,1135.04,2,3,4,9,234,Risk Altındakiler
17243,1,26,8433.75,5,5,5,15,555,Şampiyonlar
17244,53,1,954.9,3,2,4,9,324,Potansiyel Sadıklar
17245,204,1,171.45,1,2,1,4,121,Kayıp Müşteriler
17247,15,1,271.89,4,2,2,8,422,Yeni Müşteriler
17248,120,1,312.05,2,2,2,6,222,Pasif Müşteriler
17250,3,2,376.32,5,3,2,10,532,Potansiyel Sadıklar
17251,362,1,269.83,1,2,2,5,122,Kayıp Müşteriler
17252,116,2,348.91,2,3,2,7,232,Pasif Müşteriler
17253,18,1,177.26,4,2,1,7,421,Yeni Müşteriler
17254,4,2,271.19,5,3,2,10,532,Potansiyel Sadıklar
17255,40,2,264.05,3,3,2,8,332,Potansiyel Sadıklar
17256,107,2,222.15,2,3,1,6,231,Pasif Müşteriler
17259,148,2,557.98,2,3,3,8,233,Risk Altındakiler
17262,52,5,1253.36,3,4,4,11,344,Sadık Müşteriler
17263,208,1,63.44,1,2,1,4,121,Kayıp Müşteriler
17265,138,2,538.8,2,3,3,8,233,Risk Altındakiler
17266,2,3,262.59,5,4,2,11,542,Potansiyel Sadıklar
17267,127,2,317.2,2,3,2,7,232,Pasif Müşteriler
17268,107,4,459.8,2,4,2,8,242,Pasif Müşteriler
17272,42,4,2148.63,3,4,5,12,345,Sadık Müşteriler
17274,35,1,103.32,3,2,1,6,321,Pasif Müşteriler
17277,227,2,1065.35,1,3,4,8,134,Risk Altındakiler
17278,241,1,221.04,1,2,1,4,121,Kayıp Müşteriler
17279,57,1,171.93,3,2,1,6,321,Pasif Müşteriler
17282,130,3,1324.93,2,4,4,10,244,Risk Altındakiler
17284,60,6,1638.13,3,5,4,12,354,Sadık Müşteriler
17286,21,1,151.37,4,2,1,7,421,Yeni Müşteriler
17287,26,7,1037.06,4,5,4,13,454,Şampiyonlar
17288,9,7,1386.34,5,5,4,14,554,Şampiyonlar
17289,31,3,893.36,4,4,3,11,443,Sadık Müşteriler
17290,3,2,509.02,5,3,3,11,533,Sadık Müşteriler
17291,308,1,550.8,1,2,3,6,123,Pasif Müşteriler
17293,8,9,1785.16,5,5,4,14,554,Şampiyonlar
17295,28,3,547.0,4,4,3,11,443,Sadık Müşteriler
17297,17,1,128.18,4,2,1,7,421,Yeni Müşteriler
17298,101,2,498.42,2,3,3,8,233,Risk Altındakiler
17299,11,4,656.61,5,4,3,12,543,Sadık Müşteriler
17301,21,1,163.24,4,2,1,7,421,Yeni Müşteriler
17302,14,5,1135.63,4,4,4,12,444,Şampiyonlar
17303,361,1,248.04,1,2,2,5,122,Kayıp Müşteriler
17306,10,19,6652.99,5,5,5,15,555,Şampiyonlar
17309,95,1,79.0,2,2,1,5,221,Pasif Müşteriler
17311,78,2,1321.25,2,3,4,9,234,Risk Altındakiler
17312,138,3,644.3,2,4,3,9,243,Risk Altındakiler
17313,31,1,2328.84,4,2,5,11,425,Yeni Müşteriler
17314,24,8,2507.04,4,5,5,14,455,Şampiyonlar
17315,1,38,6131.15,5,5,5,15,555,Şampiyonlar
17317,46,3,2068.8,3,4,5,12,345,Sadık Müşteriler
17320,100,3,1200.62,2,4,4,10,244,Risk Altındakiler
17321,8,2,639.26,5,3,3,11,533,Sadık Müşteriler
17323,15,7,901.09,4,5,4,13,454,Şampiyonlar
17324,17,4,976.43,4,4,4,12,444,Şampiyonlar
17325,280,1,96.8,1,2,1,4,121,Kayıp Müşteriler
17329,14,2,523.11,4,3,3,10,433,Sadık Müşteriler
17330,22,2,363.9,4,3,2,9,432,Potansiyel Sadıklar
17331,123,1,175.2,2,2,1,5,221,Pasif Müşteriler
17333,85,1,494.25,2,2,3,7,223,Pasif Müşteriler
17334,302,2,307.02,1,3,2,6,132,Pasif Müşteriler
17337,151,4,1947.48,2,4,5,11,245,Risk Altındakiler
17338,17,8,6273.78,4,5,5,14,455,Şampiyonlar
17339,94,2,243.36,2,3,2,7,232,Pasif Müşteriler
17340,29,11,12315.41,4,5,5,14,455,Şampiyonlar
17341,156,3,657.24,2,4,3,9,243,Risk Altındakiler
17343,355,1,191.64,1,2,1,4,121,Kayıp Müşteriler
17344,46,1,157.62,3,2,1,6,321,Pasif Müşteriler
17345,15,4,479.66,4,4,3,11,443,Sadık Müşteriler
17346,3,15,2598.01,5,5,5,15,555,Şampiyonlar
17347,86,1,127.2,2,2,1,5,221,Pasif Müşteriler
17348,14,5,1138.64,4,4,4,12,444,Şampiyonlar
17349,179,1,98.25,2,2,1,5,221,Pasif Müşteriler
17350,8,4,1268.32,5,4,4,13,544,Şampiyonlar
17351,36,3,587.15,3,4,3,10,343,Sadık Müşteriler
17353,129,2,1392.0,2,3,4,9,234,Risk Altındakiler
17354,50,1,1294.06,3,2,4,9,324,Potansiyel Sadıklar
17356,311,1,178.22,1,2,1,4,121,Kayıp Müşteriler
17357,24,2,372.36,4,3,2,9,432,Potansiyel Sadıklar
17358,303,2,351.96,1,3,2,6,132,Pasif Müşteriler
17359,11,1,84.3,5,2,1,8,521,Yeni Müşteriler
17360,17,3,529.99,4,4,3,11,443,Sadık Müşteriler
17361,49,3,469.45,3,4,3,10,343,Sadık Müşteriler
17362,239,2,291.23,1,3,2,6,132,Pasif Müşteriler
17364,0,11,4433.04,5,5,5,15,555,Şampiyonlar
17365,12,8,4542.06,5,5,5,15,555,Şampiyonlar
17367,238,1,167.55,1,2,1,4,121,Kayıp Müşteriler
17368,23,8,1581.87,4,5,4,13,454,Şampiyonlar
17370,72,4,446.18,2,4,2,8,242,Pasif Müşteriler
17371,17,3,418.4,4,4,2,10,442,Potansiyel Sadıklar
17372,40,8,1324.53,3,5,4,12,354,Sadık Müşteriler
17373,40,4,646.92,3,4,3,10,343,Sadık Müşteriler
17374,218,2,495.77,1,3,3,7,133,Risk Altındakiler
17375,199,3,400.1,1,4,2,7,142,Pasif Müşteriler
17376,70,2,203.2,3,3,1,7,331,Pasif Müşteriler
17377,23,20,4019.72,4,5,5,14,455,Şampiyonlar
17379,11,1,339.34,5,2,2,9,522,Yeni Müşteriler
17381,8,29,11422.53,5,5,5,15,555,Şampiyonlar
17382,65,1,65.35,3,2,1,6,321,Pasif Müşteriler
17383,4,1,193.39,5,2,1,8,521,Yeni Müşteriler
17384,19,2,336.4,4,3,2,9,432,Potansiyel Sadıklar
17385,14,1,250.29,4,2,2,8,422,Yeni Müşteriler
17386,7,6,1954.26,5,5,5,15,555,Şampiyonlar
17387,19,2,730.31,4,3,3,10,433,Sadık Müşteriler
17388,77,4,562.68,2,4,3,9,243,Risk Altındakiler
17389,0,34,29546.98,5,5,5,15,555,Şampiyonlar
17391,163,2,356.16,2,3,2,7,232,Pasif Müşteriler
17392,306,2,376.34,1,3,2,6,132,Pasif Müşteriler
17394,219,1,134.75,1,2,1,4,121,Kayıp Müşteriler
17396,39,8,7044.55,3,5,5,13,355,Sadık Müşteriler
17397,22,2,679.41,4,3,3,10,433,Sadık Müşteriler
17398,114,3,653.38,2,4,3,9,243,Risk Altındakiler
17400,126,5,2066.02,2,4,5,11,245,Risk Altındakiler
17402,4,13,2613.8,5,5,5,15,555,Şampiyonlar
17403,36,1,263.92,3,2,2,7,322,Potansiyel Sadıklar
17404,4,15,21470.66,5,5,5,15,555,Şampiyonlar
17405,1,3,1029.41,5,4,4,13,544,Şampiyonlar
17406,333,3,1649.02,1,4,4,9,144,Risk Altındakiler
17408,163,1,32.65,2,2,1,5,221,Pasif Müşteriler
17409,184,2,771.85,1,3,3,7,133,Risk Altındakiler
17410,16,5,1210.72,4,4,4,12,444,Şampiyonlar
17411,12,3,778.94,5,4,3,12,543,Sadık Müşteriler
17412,2,7,1258.06,5,5,4,14,554,Şampiyonlar
17414,43,2,166.0,3,3,1,7,331,Pasif Müşteriler
17415,79,1,332.74,2,2,2,6,222,Pasif Müşteriler
17416,29,7,6893.42,4,5,5,14,455,Şampiyonlar
17418,42,2,463.46,3,3,3,9,333,Sadık Müşteriler
17419,11,12,4156.52,5,5,5,15,555,Şampiyonlar
17420,50,3,591.83,3,4,3,10,343,Sadık Müşteriler
17422,16,6,1970.01,4,5,5,14,455,Şampiyonlar
17423,46,2,698.41,3,3,3,9,333,Sadık Müşteriler
17425,19,2,759.17,4,3,3,10,433,Sadık Müşteriler
17426,8,6,4871.26,5,5,5,15,555,Şampiyonlar
17427,71,1,100.8,3,2,1,6,321,Pasif Müşteriler
17428,0,28,16866.24,5,5,5,15,555,Şampiyonlar
17429,128,3,524.92,2,4,3,9,243,Risk Altındakiler
